data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7296050,31,AZE16930,16930,"04 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,"Civilians (Azerbaijan)",,7,17,"Caucasus and Central Asia",Azerbaijan,Stepanakert,,,Stepanakert,39.8246,46.7535,1,"Sputnik Armenia",Regional,"On 4 November 2020, Stepanakert city was shelled by Azerbaijani forces. At least one civilian from Artsakh was wounded.",0,1604952033,AZE
7296051,31,AZE16928,16928,"04 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,"Civilians (Azerbaijan)",,7,17,"Caucasus and Central Asia",Azerbaijan,Shusha,,,Shusha,39.7601,46.7499,1,"Sputnik Armenia",Regional,"On 4 November 2020, unknown number of civilians from Artsakh were wounded during the shelling of Shusha (Shushi) city by Azerbaijani forces.",0,1604952033,AZE
7295923,31,AZE16915,16915,"04 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Aghjabadi,,,Garakhanli,40.0737,47.1303,1,"Ministry of Defence of Azerbaijan",Other,"On 4 November 2020, Garakhanli village was shelled by Artsakh forces, according to the ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source.",0,1604952032,AZE
7295930,31,AZE16927,16927,"04 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Tartar,,,Shikharkh,40.3318,46.8882,1,"Ministry of Defence of Azerbaijan",Other,"On 4 November 2020, Shikharkh city was shelled by Artsakh forces, according to the ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source.",0,1604952032,AZE
7295935,31,AZE16932,16932,"04 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Tartar,,,Terter,40.3428,46.9317,1,"Ministry of Defence of Azerbaijan",Other,"On 4 November 2020, Terter city was shelled by Artsakh forces, according to the ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source.",0,1604952032,AZE
7295957,31,AZE16913,16913,"04 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Aghjabadi,,,Boyat,40.0437,47.1317,1,"Ministry of Defence of Azerbaijan",Other,"On 4 November 2020, Boyat village was shelled by Artsakh forces, according to the ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source.",0,1604952033,AZE
7295962,31,AZE16918,16918,"04 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Aghjabadi,,,Hajilar,40.0564,47.1115,1,"Ministry of Defence of Azerbaijan",Other,"On 4 November 2020, Hajilar village was shelled by Artsakh forces, according to the ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source.",0,1604952033,AZE
7295968,31,AZE16925,16925,"04 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Tartar,,,Qazyan,40.2398,47.0302,1,"Ministry of Defence of Azerbaijan",Other,"On 4 November 2020, Qazyan village was shelled by Artsakh forces, according to the ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source.",0,1604952033,AZE
7295978,31,AZE16919,16919,"04 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Tartar,,,Huseynli,40.2113,47.0822,1,"Ministry of Defence of Azerbaijan",Other,"On 4 November 2020, Huseynli village was shelled by Artsakh forces, according to the ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source.",0,1604952033,AZE
7746901,31,AZE16896,16896,"03 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Armenia (2018-)",,8,"Military Forces of Azerbaijan (2003-)",,1,18,"Caucasus and Central Asia",Azerbaijan,Dashkasan,,,Dashkasan,40.5212,46.0817,2,"Ministry of Defence of Azerbaijan; Aysor Am; Human Rights Ombudsman Of The Republic Of Artsakh; AzVision",Other-National,"On 3 November 2020, the Azerbaijani military position in Dashkasan region was shelled by the military forces of Armenia located in Berd, Vardenis and Noyemberyan, according to the Ministry of Defence of Azerbaijan. There is no information on casualties mentioned by the source. As of 3 March 2021, Azerbaijani forces announced 2881 fatalities, Armenian forces announced 3777 fatalities. Fatalities were not disaggregated according to locations or date. The previously-coded specific number of fatalities are subtracted from these overall numbers. Additionally, for the Armenian side, 72 civilian fatalities reported by the Artsakh Ombudsman were subtracted from the overall number of fatalities as fatalities announced by Armenian sources included civilians. Total of 5527 fatalities are split across 421 events (13 fatalities coded to 367 events, 14 fatalities coded to 54 events).",13,1615848040,AZE
7746903,31,AZE16900,16900,"03 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Armenia (2018-)",,8,"Military Forces of Azerbaijan (2003-)",,1,18,"Caucasus and Central Asia",Azerbaijan,Agstafa,,,Gazakh,41.0929,45.3709,2,"Aysor Am; AzVision; Human Rights Ombudsman Of The Republic Of Artsakh; Ministry of Defence of Azerbaijan",Other-National,"On 3 November 2020, the Azerbaijani military position in Qazakh region was shelled by the military forces of Armenia located in Berd, Vardenis and Noyemberyan , according to the Ministry of Defence of Azerbaijan [coded to Gazakh with GP2]. There is no information on casualties mentioned by the source. As of 3 March 2021, Azerbaijani forces announced 2881 fatalities, Armenian forces announced 3777 fatalities. Fatalities were not disaggregated according to locations or date. The previously-coded specific number of fatalities are subtracted from these overall numbers. Additionally, for the Armenian side, 72 civilian fatalities reported by the Artsakh Ombudsman were subtracted from the overall number of fatalities as fatalities announced by Armenian sources included civilians. Total of 5527 fatalities are split across 421 events (13 fatalities coded to 367 events, 14 fatalities coded to 54 events).",13,1618495662,AZE
7746909,31,AZE16909,16909,"03 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Armenia (2018-)",,8,"Military Forces of Azerbaijan (2003-)",,1,18,"Caucasus and Central Asia",Azerbaijan,Tovuz,,,Tovuz,40.9924,45.6159,2,"Aysor Am; Human Rights Ombudsman Of The Republic Of Artsakh; Ministry of Defence of Azerbaijan; AzVision",Other-National,"On 3 November 2020, the Azerbaijani military position in Tovuz region was shelled by the military forces of Armenia located in Berd, Vardenis and Noyemberyan, according to the Ministry of Defence of Azerbaijan [coded to Tovuz with GP2]. There is no information on casualties mentioned by the source. As of 3 March 2021, Azerbaijani forces announced 2881 fatalities, Armenian forces announced 3777 fatalities. Fatalities were not disaggregated according to locations or date. The previously-coded specific number of fatalities are subtracted from these overall numbers. Additionally, for the Armenian side, 72 civilian fatalities reported by the Artsakh Ombudsman were subtracted from the overall number of fatalities as fatalities announced by Armenian sources included civilians. Total of 5527 fatalities are split across 421 events (13 fatalities coded to 367 events, 14 fatalities coded to 54 events).",13,1615848040,AZE
7295879,31,AZE16908,16908,"03 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,"Civilians (Azerbaijan)",,7,17,"Caucasus and Central Asia",Azerbaijan,Stepanakert,,,Stepanakert,39.8246,46.7535,1,Hetq,Regional,"On 3 November 2020, Stepanakert city was shelled by Azerbaijani forces. At least one civilian from Artsakh was wounded.",0,1604952032,AZE
7295880,31,AZE16907,16907,"03 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Shusha,,,Shusha,39.7601,46.7499,1,Hetq,Regional,"On 3 November 2020, Shushi (Shusha) city was shelled by Azerbaijani forces. There is no information on casualties mentioned by the source.",0,1604952032,AZE
7871400,31,AZE16897,16897,"03 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Armenia (2018-)",,8,,,0,80,"Caucasus and Central Asia",Azerbaijan,Hadrut,,,Fizuli,39.5982,47.1469,1,"Hetq; Ministry of Defence of Azerbaijan",Other-Regional,"On 3 November 2020, Fizuli city was shelled by the military forces of Armenia, according to the ministry of defense of Azerbaijan. Armenian side denied the claim. There is no information on casualties mentioned by the source.",0,1618598519,AZE
7871401,31,AZE16898,16898,"03 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Armenia (2018-)",,8,,,0,80,"Caucasus and Central Asia",Azerbaijan,Hadrut,,,Fizuli,39.5982,47.1469,2,"Hetq; Ministry of Defence of Azerbaijan",Other-Regional,"On 3 November 2020, neighboring villages of Fizuli city was shelled by the military forces of Armenia, according to the ministry of defense of Azerbaijan. Armenian side denied the claim. There is no information on casualties mentioned by the source.",0,1618598519,AZE
7295941,31,AZE16894,16894,"03 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Aghjabadi,,,Agdjabadi,40.048,47.4601,2,"Ministry of Defence of Azerbaijan",Other,"On 3 November 2020, Agdjabadi region was shelled by Artsakh forces, according to the ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source. [coded to Agdjabadi with GP2]",0,1604952032,AZE
7295942,31,AZE16895,16895,"03 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Agdam,,,Alibeili,40.0924,47.1579,2,"Ministry of Defence of Azerbaijan",Other,"On 3 November 2020, Aghdam region was shelled by Artsakh forces, according to the ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source. [coded to Alibeili with GP2]",0,1604952032,AZE
7296061,31,AZE16890,16890,"02 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Tartar,,,Shikharkh,40.3318,46.8882,1,"Trend News Agency",National,"On 2 November 2020, Shikharkh city was shelled by the Artsakh forces, according to the ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source.",0,1604952033,AZE
7296062,31,AZE16893,16893,"02 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Goranboy,,,Yenikend,40.4427,46.645,1,"Trend News Agency",National,"On 2 November 2020, Yenikend village was shelled by Artsakh forces, according to the ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source.",0,1604952033,AZE
7296064,31,AZE16889,16889,"02 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Tartar,,,Qazyan,40.2398,47.0302,1,"Trend News Agency",National,"On 2 November 2020, Qazyan village was shelled by Artsakh forces, according to the ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source.",0,1604952033,AZE
7296067,31,AZE16888,16888,"02 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Artsakh (2007-)",,1,,,0,10,"Caucasus and Central Asia",Azerbaijan,Tartar,,,Qapanli,40.2628,46.9664,1,"Trend News Agency",National,"On 2 November 2020, Qapanli village was shelled by Artsakh forces, according to the ministry of defense of Azerbaijan. There is no information on casualties mentioned by the source.",0,1604952033,AZE
7746887,31,AZE16871,16871,"02 November 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Armenia (2018-)",,8,"Military Forces of Azerbaijan (2003-)",,1,18,"Caucasus and Central Asia",Azerbaijan,Dashkasan,,,Dashkasan,40.5212,46.0817,2,"Trend News Agency; Aysor Am; Human Rights Ombudsman Of The Republic Of Artsakh; AzVision",National-Regional,"On 2 November 2020, the Azerbaijani military position in Dashkasan region was shelled by the military forces of Armenia located in Berd, Vardenis and Noyemberyan, according to the ministry of defence of Azerbaijan. There is no information on casualties mentioned by the source. As of 3 March 2021, Azerbaijani forces announced 2881 fatalities, Armenian forces announced 3777 fatalities. Fatalities were not disaggregated according to locations or date. The previously-coded specific number of fatalities are subtracted from these overall numbers. Additionally, for the Armenian side, 72 civilian fatalities reported by the Artsakh Ombudsman were subtracted from the overall number of fatalities as fatalities announced by Armenian sources included civilians. Total of 5527 fatalities are split across 421 events (13 fatalities coded to 367 events, 14 fatalities coded to 54 events).",13,1615848040,AZE
